id,text
common_voice_da_27769250,Slægt havde hun dog
common_voice_da_27769252,"Du skal have at sidde og ligge på, når du bliver muldvarpens kone!"
common_voice_da_27769254,"Ja, det skal vi nok få at vide!"
common_voice_da_27769255,Hun er slet ikke til at få at se!
common_voice_da_27769256,"Ja, men han er for stor og for aparte"
common_voice_da_27769257,"sagde hun, men har du mod og udholdenhed."
common_voice_da_27769258,Han kastede sækken med den gamle kvægdriver ud i vandet.
common_voice_da_27769284,Bladet med hende svømmede længere og længere bort.
common_voice_da_27769285,"Og nissen pustede til ilden, der blussede og brændte"
common_voice_da_27769286,Månen skinnede ind på gulvet
common_voice_da_27769287,Varigheden for hvert vejanlæg vil være op til fem måneder.
common_voice_da_27769288,"Lad dog bare være med de klynketoner, sagde papegøjen."
common_voice_da_27769292,"De klukker og klager, som hørte man langt borte fra klokkeklang"
common_voice_da_27769293,Nej sagde heksen.
common_voice_da_27769295,Vorherre vil ikke slå hånden af mig!
common_voice_da_27769296,I er her dog vel alle sammen
common_voice_da_27769298,Konsekvenserne begrænses blandt andet ved at der etableres erstatningsvandhuller.
common_voice_da_27769300,"flyvende vidt, vidt, vidt!"
common_voice_da_27769301,"Nu får vi forår, storken er kommet"
common_voice_da_27769302,Han drømte om Ellinor uafladeligt.
common_voice_da_27769303,"Ja, det er historien om gartneren og herskabet"
common_voice_da_27769304,"Så gik hun hjem og lagde sig, og hunden kom også igen med prinsessen."
common_voice_da_27769306,"Patientrådgiveren har ret til fri og uhindret personlig, skriftlig og telefonisk forbindelse med patienten."
common_voice_da_27769307,Kendskab til faren for kulilteforgiftning
common_voice_da_27769308,Men kragen spurgte den lille gerda
common_voice_da_27769309,Og det er jo i sidste instans målet.
common_voice_da_27769310,Charlot blev siddende og rørte sig ikke.
common_voice_da_27769311,"Røverne sad rundt om ilden, sang og drak, og røverkællingen slog kolbøtter"
common_voice_da_27769312,Og han hørte efter med spids mund og lange øren
common_voice_da_27769313,Ansøgning om midlertidigt erstatningskørekort indleveres til kommunen
common_voice_da_27769314,"Mente pigebarnet, og deri havde hun ret"
common_voice_da_27769315,"Da de nu hørte manden kom, blev de så forskrækkede."
common_voice_da_27769316,"sagde han til sidst vredt, og vendte dem ryggen."
common_voice_da_27769317,ja så var han såmænd ikke for denne verden!
common_voice_da_27769318,En Herre kom hen imod dem.
common_voice_da_27769319,Lad os nu være mennesker.
common_voice_da_27769320,hvem vil købe huder!
common_voice_da_27769331,Og alt det havde agent fab den frækhed at ville bilde moster ind
common_voice_da_27769332,Der kom virkelig forandring i vejret.
common_voice_da_27769333,Det var ganske morsomt det!
common_voice_da_27769334,Der sidder jo et godt eksemplar af en skrubtudse
common_voice_da_27769335,Det står alt sammen her i denne bog
common_voice_da_27769341,Hvorfor græder du spurgte han
common_voice_da_27769342,Min plads er i lysekrone eller sølvstage
common_voice_da_27769343,"Skab dig ikke, barn"
common_voice_da_27769344,Du har vist brug for en opstrammer
common_voice_da_27769345,"Der var rødtjørn og hvidtjørn, der var sjældne blomster, selv uden for drivhuset"
common_voice_da_27769356,"Tror i, det er hele verden"
common_voice_da_27769357,"Moster ville ud, de foran hende smækkede i angst og ubetænksomhed døren i"
common_voice_da_27769358,Fra hvilken perron kører toget?
common_voice_da_27769359,Og det blev værre og værre
common_voice_da_27769360,jeg kan ikke kende Østergade igen!
common_voice_da_27769361,"sagde han, lo ganske højt og løb sin vej."
common_voice_da_27769362,"Det gav skillinger, det gav dalere"
common_voice_da_27769363,"men når så foråret luftede, så blev der travlt."
common_voice_da_27769364,"Skal jeg slet ikke med, slet ikke gøre noget"
common_voice_da_27769366,"Jørgen, sagde Batty nede fra."
common_voice_da_27769371,Lad os føle os for
common_voice_da_27769373,Oh det var en ulykke!
common_voice_da_27769377,"Ballonen blev fyldt, den bovnede og kunne næppe holdes, så vild var den"
common_voice_da_27769379,En verden i opbrud – hvor efterlader det Danmark?
common_voice_da_27769380,"Det var, som om han skulle dø"
common_voice_da_27769386,"Tilbageholdelse kan kun ske, hvis mindre indgribende foranstaltninger er utilstrækkelige"
common_voice_da_27769387,' nej lad os nu være mennesker!
common_voice_da_27769388,begge drengene løb ved siden og klappede i hænderne.
common_voice_da_27769389,Skal tankens jakobsstige gå itu?
common_voice_da_27769390,"Nej, lad os nu være mennesker!"
common_voice_da_27769416,"Så mange, i ikke kender"
common_voice_da_27769417,"Ja, så skal de have tak"
common_voice_da_27769418,"Nej, sagde jeg, aldeles ingen"
common_voice_da_27769419,"Jo, det var noget"
common_voice_da_27769420,"De her, sagde hun."
common_voice_da_27770752,og det klang for tinsoldatens øre.
common_voice_da_27770754,De kan ikke både være kloge og have uendeligt liv
common_voice_da_27770756,Skrædderkonen blev i det gamle hus og fortsatte professionen
common_voice_da_27770757,"Tilbageholdelse og tilbageførsel kan alene ske, såfremt patienten befinder sig på sygehusets område"
common_voice_da_27770759,"Han, som gjorde kunstværket, han skal være min ægtemand og herre"
common_voice_da_27770767,Den specifikke version er ubetydelig
common_voice_da_27770768,Det giver noget fint
common_voice_da_27770769,"Kom ned derfra, du skræmmer fuglene!"
common_voice_da_27770770,Der stod en række lige fra byens port til slottet
common_voice_da_27770771,"Fortjenesten blev dårlig, klæderne blev dårlige"
common_voice_da_27770778,Jeg vred mig jo selv fra dem
common_voice_da_27770780,Broen tillader kun passage for vandlevende dyr.
common_voice_da_27770782,"der ligger et lige så skønt land, som dette, hin side søen."
common_voice_da_27770783,Politiet kan i ganske særlige tilfælde dispensere fra tidsfristen
common_voice_da_27770785,"Det var ret, oldefar"
common_voice_da_27770799,"Foreligger der ingen overenskomst herom, fastsætter sundheds- og ældreministeren de nærmere regler"
common_voice_da_27770800,"Vil i nu se, i kan sove og drømme"
common_voice_da_27770801,"Hun har ingen følehorn!"" sagde den anden."
common_voice_da_27770802,"nej, det var forskrækkeligt!"
common_voice_da_27770803,"Hun flyver der, hvor de sværmer tættest"
common_voice_da_27770813,Dum er jeg ikke!
common_voice_da_27770814,Det kan der ikke laves om på.
common_voice_da_27770815,"Oh, det er en troldmand! sagde lille Claus."
common_voice_da_27770816,Jeg venter grumme meget af den!
common_voice_da_27770817,Det var fra dig
common_voice_da_27770827,Det var kun et øjeblik og det blev kulsort nat omkring ham.
common_voice_da_27770828,Folket må dømme hende!
common_voice_da_27770830,Loppen sad på prinsessens hånd og så til
common_voice_da_27770831,"I er vist en meget lærd mand, monsieur!"
common_voice_da_27770832,"Kromanden havde så mange, mange penge."
common_voice_da_27770837,Hvor langt er der til tankstationen?
common_voice_da_27770841,"Det må du ikke sige, sagde store Claus"
common_voice_da_27770843,"Du lille dreng, hold dig fast, thi nu løber jeg!"
common_voice_da_27770845,Charlot gik op og spillede for Dirigenten.
common_voice_da_27770846,"Storken tager uden vrag den første, han ser"
common_voice_da_27770852,Franz vaskede op i sin Krog.
common_voice_da_27770853,Grøden havde svømmet i smør og fløde
common_voice_da_27770854,"væddemål gør de, nu skal du høre!"
common_voice_da_27770855,men jeg kan ikke tåle det!
common_voice_da_27770859,Hos dem har vi det yndeligste navn
common_voice_da_27770860,Moderen ville vente år og dag
common_voice_da_27770862,Vent til min tid kommer!
common_voice_da_27770863,"Den fjerde lille, ja han var skumpelskud"
common_voice_da_27770874,Shakespeares stormen kaldte han forbandet tøj
common_voice_da_27770875,derfor må vi altid ved solnedgang passe på at have hvile for foden.
common_voice_da_27770876,"ja, jeg skal sige kejseren, at det behager mig særdeles!"
common_voice_da_27770877,Hun kom aldrig igen
common_voice_da_27770878,"af disse kan du spå, hvad der skal ske!"
common_voice_da_27770885,Er de lykkelig spurgte han
common_voice_da_27770887,Bort med alle de gamle plankeværker
common_voice_da_27770889,"Koen var i brunst, så nu skulle der handles hurtigt"
common_voice_da_27770890,"Vi ringer ikke over lille kay, ham kender vi ikke"
common_voice_da_27770891,"Men han har jo ikke noget på, råbte til sidst hele folket."
common_voice_da_27770898,aldrig havde trolden været ude i sådan et haglvejr.
common_voice_da_27770899,Karen og den gamle frue gik ad stien gennem kornet
common_voice_da_27770900,"og metalhesten, som bar hertugens statue, vrinskede højt."
common_voice_da_27770901,"En skæppe penge for hver, sagde store Claus"
common_voice_da_27770904,Hver julefest fik de deres gode del af foræringerne
common_voice_da_27771502,"ja, jeg kunne unde hende det!"
common_voice_da_27771503,Nu havde han da hele sin trillebør fuld af penge!
common_voice_da_27771504,"Er det kay, du mener, spurgte lille gerda"
common_voice_da_27771505,"tænkte han, skulle jeg være dum!"
common_voice_da_27771506,Vejledningen afløser desuden eventuelle tidligere vejledninger for disse sygdomme.
common_voice_da_27774612,"Det var kældermanden, som kom så sent"
common_voice_da_27774613,"Brockenhuus til egeskov i fyn, om hvis styrke der endnu gik ry"
common_voice_da_27774614,og således videre fort.
common_voice_da_27774615,Jeg smækkede låget til og satte mig selv ovenpå kassen
common_voice_da_27774616,Formanden skal være dommer
common_voice_da_27774627,Stiforbindelsen kan ikke benyttes af svært gangbesværede.
common_voice_da_27774628,"Det var en forfærdelig tale, en forfærdelig gæst"
common_voice_da_27774629,Men nu vil vi være lystige!
common_voice_da_27774630,De talte om roser og om tobak
common_voice_da_27774631,"De tendenser, der er ude i verden – hvor det store fællesskab slår revner."
common_voice_da_27774638,"det klemte i mig, som om jeg skulle knække over."
common_voice_da_27774639,Vægterens eventyr.
common_voice_da_27774642,Har I plads til en til?
common_voice_da_27774643,Han havde taget en broderet brystdug op af kisten og sad og betragtede den.
common_voice_da_27774645,Vi kan jo lette med lempe
common_voice_da_27774654,I denne periode er markfirbenene aktive og kan ændre opholdssted.
common_voice_da_27774655,Et sådant dokument findes ikke!
common_voice_da_27774656,"Det gør du ikke, rasmus"
common_voice_da_27774657,Hvem der dog kunne trøste ham!
common_voice_da_27774658,"Erklæringen må endvidere ikke være udstedt af en læge, der er inhabil."
common_voice_da_27774677,"Styreapparatet skal kunne betjenes let, sikkert og hurtigt"
common_voice_da_27774678,Stig nu op på grøften
common_voice_da_27774679,Den ene sal blev prægtigere end den anden
common_voice_da_27774680,ude fra gaden klang et posthorn.
common_voice_da_27774684,Og straks fløj der en and hen og bed den i nakken
common_voice_da_27774686,"Efterhaanden som Jørgen blev bedre, begyndte han at tale meget utaalmodigt og gnavent."
common_voice_da_27774687,Til hvem kommer jeg!
common_voice_da_27774689,Hele vort liv er poesi
common_voice_da_27776024,"således gik sommer og efterår, men nu kom vinteren, den kolde, lange vinter."
common_voice_da_27776025,Til natten blev kufferterne stillet op for døren.
common_voice_da_27776026,"Råger, krager og alliker ville skrige et andet navn, som vi bedre kender"
common_voice_da_27776027,"Hvad kan det hjælpe, så rykker du roden op for al din gerning"
common_voice_da_27776028,Og så døde brygger rasmussen
common_voice_da_27776030,Indehaverens fødselsdato og fødested
common_voice_da_27776031,"Det må være ganske lunt, at have et sådant par tingester på!"
common_voice_da_27776032,Nu er vi lige ved ham
common_voice_da_27776033,Degnen krøb straks ud og stødte den tomme kiste ud i vandet.
common_voice_da_27776034,Da strømmede tårerne ham ud af øjnene
common_voice_da_27776038,Om aftnen skulle gives en forestilling på det lille teater i Kannikestræde.
common_voice_da_27776039,"sagde lille Claus, og lukkede kisten op."
common_voice_da_27776040,"Han har lidt svært af tandpine, ser man"
common_voice_da_27776041,Begravelseshjælpens størrelse afhænger af afdødes og den efterlevende ægtefælles formue og formuerettigheder
common_voice_da_27776042,Men det skal du ikke bryde dig noget om!
common_voice_da_27776048,"Hun var kommet ud over barnlighedens plankeværk, pjankeværk"
common_voice_da_27776049,Hvorfor skal vore første forældres ulydighed og nysgerrighed gå ud over os
common_voice_da_27776050,finder kun anvendelse i forhold til kørsel i Danmark
common_voice_da_27776051,"Hjælp mig nu, at jeg ikke bliver hængt!"
common_voice_da_27776052,nu synes jeg at være ganske usædvanlig oplagt!
common_voice_da_27776067,Her er kommet gode klæder at slide for de fire børn
common_voice_da_27776068,i hver virksomhed på tidspunktet for erhvervelsen
common_voice_da_27776069,Og karen strakte også sin lille fod ud
common_voice_da_27776071,Hm.
common_voice_da_27776072,"sagde bonden, det var fælt!"
common_voice_da_27776073,"hvor den skar tænder, og råbte til pinde og strå."
common_voice_da_27776074,"Pokker vide egentlig, hvad han tog sig til."
common_voice_da_27776075,Hvor skal jeg nu hen
common_voice_da_27776076,Sundheds- og ældreministeren fastsætter nærmere regler om tilbageholdelse og om indberetning
common_voice_da_27776077,"men det, som faldt mest i øjnene, var et nydeligt slot af papir."
common_voice_da_27825424,Han anspændte alle sine tænkeevner og så sagde han
common_voice_da_27825425,Stærkt frygtsomme dyr må ikke anvendes til avl.
common_voice_da_27825427,"I haven, hvor rosentræet stod, gik den gamle lugekone"
common_voice_da_27825428,Tjenerne kom ind for at se til deres døde kejser
common_voice_da_27825429,Der lå et par blade af en større skrivebog
common_voice_da_27825433,De var færdige med at spise.
common_voice_da_27825435,Staten afholder udgifter til kastration
common_voice_da_27825437,"Og han så på hende med matte, trætte øjne"
common_voice_da_27825438,"Tag dig i agt for spanden, den kvaser dig"
common_voice_da_27825440,hvorledes får vi dig med? Vi har hverken skib eller båd!
common_voice_da_27825452,"sagde trolden, vil du holde dine øjne hos dig selv!"
common_voice_da_27825454,Hun red for at bevæge sig frem i størst mulig fart.
common_voice_da_27825455,"Den del af legemet, der faldt vanskeligst at praktisere ud, blev hovedet."
common_voice_da_27825456,ingen sjæl trøstede hende med et kærligt ord.
common_voice_da_27825457,Næste morgen sejlede skibet ind i havnen ved nabokongens prægtige stad.
common_voice_da_27825468,vær ikke så slem!
common_voice_da_27825469,"Roser skal ikke kunne tåle røgen, de skifter farve, bliver grønne"
common_voice_da_27825471,Den ting er længere end jeg
common_voice_da_27825473,Feltet anvendes ikke i Danmark
common_voice_da_27825474,"Vinden suser i det gamle træ, det er som man hørte en sang"
common_voice_da_27825477,"sagde englænderne, der vil ligge et hus!"
common_voice_da_27825478,Det er jo en dejlig seng.
common_voice_da_27825479,Hendes unger bliver lige så lede
common_voice_da_27825480,"Hun bryder altid igennem, denne madame solskin"
common_voice_da_27825482,Syg var han og til sengs måtte han
common_voice_da_27825493,Nu er det vinter derude
common_voice_da_27825494,Hvad de ville være i verden
common_voice_da_27825495,Livet er det dejligste eventyr
common_voice_da_27825497,Årsagen er hans eget konservative partis tvivlsomme politik.
common_voice_da_27825498,Hvilket liv og røre
common_voice_da_27825524,sagde han til den lille havfrue.
common_voice_da_27825525,Tæt ved stod en stor høstak.
common_voice_da_27825526,Samtykket skal indføres i patientjournalen
common_voice_da_27825527,"Det byder de ikke mig, nej, for jeg har kostet dem noget mere!"
common_voice_da_27825528,"Nu var han allerede så nær derved, at han ikke kunne standse."
common_voice_da_27879298,Jeg har kedet mig
common_voice_da_27879299,Håbet om demokrati.
common_voice_da_27879300,Men De er vred på mig!
common_voice_da_27879301,sagde det i det samme over hendes hoved.
common_voice_da_27879302,"Sig noget, man kan le af! Latter er tegn på det højeste åndelige standpunkt.	2	0	thirties	male			da	
68ba03668d752bacc8206a9ee71fcca3f74ef3aa24edd627059ff3c3b02702184aa8a23180775f5589ed106fc3ad4bed46a40bb03a3f1e5f687801c4ff640891	common_voice_da_27879331.mp3	Der forudsættes tre perioder med totalspærring af togtrafikken.	2	0	thirties	male			da	
68ba03668d752bacc8206a9ee71fcca3f74ef3aa24edd627059ff3c3b02702184aa8a23180775f5589ed106fc3ad4bed46a40bb03a3f1e5f687801c4ff640891	common_voice_da_27879333.mp3	Hun bar ham over i tørvehuset og græd	2	0	thirties	male			da	
68ba03668d752bacc8206a9ee71fcca3f74ef3aa24edd627059ff3c3b02702184aa8a23180775f5589ed106fc3ad4bed46a40bb03a3f1e5f687801c4ff640891	common_voice_da_27879334.mp3	Svalerne og stæren kom og fløj og kom igen	2	0	thirties	male			da	
68ba03668d752bacc8206a9ee71fcca3f74ef3aa24edd627059ff3c3b02702184aa8a23180775f5589ed106fc3ad4bed46a40bb03a3f1e5f687801c4ff640891	common_voice_da_27879335.mp3	næste dag fik han støvler at gå med, og klæder som var pæne!	2	1	thirties	male			da	
68ba03668d752bacc8206a9ee71fcca3f74ef3aa24edd627059ff3c3b02702184aa8a23180775f5589ed106fc3ad4bed46a40bb03a3f1e5f687801c4ff640891	common_voice_da_27879336.mp3	Søvnen var dyb, søvn uden drømme	2	0	thirties	male			da	
68ba03668d752bacc8206a9ee71fcca3f74ef3aa24edd627059ff3c3b02702184aa8a23180775f5589ed106fc3ad4bed46a40bb03a3f1e5f687801c4ff640891	common_voice_da_27896845.mp3	Hvad man dog kan opleve	2	0	thirties	male			da	
68ba03668d752bacc8206a9ee71fcca3f74ef3aa24edd627059ff3c3b02702184aa8a23180775f5589ed106fc3ad4bed46a40bb03a3f1e5f687801c4ff640891	common_voice_da_27896846.mp3	Kørekortets gyldighed fastsættes på grundlag af datoen for udstedelse	2	0	thirties	male			da	
68ba03668d752bacc8206a9ee71fcca3f74ef3aa24edd627059ff3c3b02702184aa8a23180775f5589ed106fc3ad4bed46a40bb03a3f1e5f687801c4ff640891	common_voice_da_27896847.mp3	Oh, denne skuen gør mig halv beruset!	2	0	thirties	male			da	
68ba03668d752bacc8206a9ee71fcca3f74ef3aa24edd627059ff3c3b02702184aa8a23180775f5589ed106fc3ad4bed46a40bb03a3f1e5f687801c4ff640891	common_voice_da_27896848.mp3	Ved hvert klokkeslæt kom der levende billeder, som viste hvad klokken var slået	2	0	thirties	male			da	
68ba03668d752bacc8206a9ee71fcca3f74ef3aa24edd627059ff3c3b02702184aa8a23180775f5589ed106fc3ad4bed46a40bb03a3f1e5f687801c4ff640891	common_voice_da_27896849.mp3	Se, hvor det skynder sig!"" sagde lille Claus."
common_voice_da_27896859,Jeg vil have skæppen topfuld.
common_voice_da_27896860,Titlen var:
common_voice_da_27896861,jeg fryser og er så våd!
common_voice_da_27896862,På slaget ni fulgte de ni muser
common_voice_da_27896863,Er det at få varme kartofler lige så meget
common_voice_da_27963450,Han har ikke vist pas!
common_voice_da_27963451,Om vi skal opleve det
common_voice_da_27963453,"Hejsa, der er guldtoppen"
common_voice_da_27963454,Her er man rigtig på det tørre
common_voice_da_27964648,Nu skal jeg leve
common_voice_da_27964649,Du står bare og fylder hele gaden.
common_voice_da_27964650,"Prinsen lignede ham kun på nakken, men ung og smuk var han"
common_voice_da_27964651,Den gamle konge stod op og tørrede sine øjne i et hvidt lommetørklæde.
common_voice_da_27964652,"Således kom hun snart igennem skoven, mosen og de brusende malstrømme."
common_voice_da_27964658,Herskabet kom til byen
common_voice_da_27964659,"Og idet ordet var udtalt, var han i hjemmet."
common_voice_da_27964660,Da mødte hun på gaden sin fordums ven og kæreste
common_voice_da_27964661,"Herregud, hvad er det for et stillads de har stillet op!"
common_voice_da_27964662,Jeg tror nu der er noget mere ved den
common_voice_da_27964666,"Hele selskabet ville tale med mig, og publikum med"
common_voice_da_27964667,dér svømmede den gamle skrubtudse ud og satte valnødskallen med Tommelise.
common_voice_da_27964668,"Nej, det kan jeg ikke! sagde lille Claus."
common_voice_da_27964669,Det var som en øjenforblændelse
common_voice_da_27964670,Da den gamle gård blev revet ned
common_voice_da_27964678,Han var meget fin og pyntelig med hvide kniplinger ved hals og håndled
common_voice_da_27964679,Men nu skal prinsen giftes og have nabokongens dejlige datter!
common_voice_da_27964680,Men hug mine fødder af med de røde sko
common_voice_da_27964681,"De blå klokker og de små hvide sommergækker klingede, ligesom de havde bjælder på."
common_voice_da_27964682,"Ansøgningen kan indleveres til enhver kommune, uanset hvor ansøgeren har bopæl"
common_voice_da_27964691,"et sted, hvor mange godtfolk strømmer til"
common_voice_da_27964692,Hver melon var udmærket
common_voice_da_27964693,Men seminaristen sad hos madammen og talte med madammen
common_voice_da_27964694,"Han vidste, det var aldeles forrykt, og han blev der."
common_voice_da_27964695,"ja, jeg har kun givet roser!"
common_voice_da_27964698,Næste dag gik de igen på arbejde
common_voice_da_27964699,"Er det Herr Dupont, sagde han til Charlot."
common_voice_da_27964700,"Dette gælder dog ikke, hvis underretningen viser sig umulig eller er uforholdsmæssigt vanskelig"
common_voice_da_27964701,En morgen styrtede han.
common_voice_da_27964702,"Praksisplanen skal revideres i valgperioden, hvis der sker væsentlige ændringer i dens forudsætninger"
common_voice_da_28008142,"Sølvtøj, uldent og linned gik med fartøj til københavn"
common_voice_da_28008143,"så førte han Johannes ud i prinsessens lysthave, der så forskrækkeligt ud!"
common_voice_da_28008144,Den niende dag tænkte den
common_voice_da_28008145,Den lavede sig igen til at springe
common_voice_da_28008146,"Tror du ikke, at han kommer nu"
common_voice_da_28008152,Der er mødepligt til alle lektioner
common_voice_da_28008153,"Hvad fatter gør, er det rigtige!"
common_voice_da_28008154,Da sukkede den lille havfrue og så bedrøvet på sin fiskehale.
common_voice_da_28008155,"Køreeleven kan afvises, hvis lektionsplanen ikke medbringes"
common_voice_da_28008156,Jo det var bestemt dejligt
common_voice_da_28070120,"Vi kommer ikke ind, vi har kun et kvarter at skynde os i"
common_voice_da_28070121,omfattet af tilsynet
common_voice_da_28070122,"Han var vel en fjorten år gammel, lang og ranglet og med hørgult hår."
common_voice_da_28070123,Så skal du snart hitte på
common_voice_da_28070124,Lige ud ad landevejen
common_voice_da_28070130,Skal vi nu bryde af
common_voice_da_28070131,Hvor det var et fælt vejr
common_voice_da_28070132,"Så gik han hen til åen, der var dyb og stor."
common_voice_da_28070133,Træpærer på alle paraplyer
common_voice_da_28070134,Nu må jeg holde processionen ud.
common_voice_da_28070155,klokken var kun seks.
common_voice_da_28070156,Tænk du på din ene sko.
common_voice_da_28070157,i dagningen luftede det.
common_voice_da_28070158,Og hun rejste sig for at gå
common_voice_da_28070159,"Og slægten skreg, bra"
common_voice_da_28070165,Jeg er aldrig syg
common_voice_da_28070166,men luften lader dig ånde!
common_voice_da_28070167,Ja det er en anden sag!
common_voice_da_28070168,Han duede ikke til stort.
common_voice_da_28070169,Den er en nådens dråbe
common_voice_da_28070175,"Charlot, sagde han."
common_voice_da_28070176,Det er ikke at vrage
common_voice_da_28070177,Men nu kom den tunge tid
common_voice_da_28070178,Han hed kay og hun hed gerda
common_voice_da_28105772,"Og sådan en karl, som ham der, har man nu slet ikke!"
common_voice_da_28105775,Jeg er noget mere end jeg tror
common_voice_da_28105778,Du er tidlig kommet i stadsklæderne i dag!
common_voice_da_28105780,Opmanden kan tilkalde særligt sagkyndige til at bistå ved sagens behandling
common_voice_da_28105781,Det vil ærgre store Claus.
common_voice_da_28105782,Konkurrence er et instrument og fører ikke altid til optimale løsninger.
common_voice_da_28105783,"ja noget bedre, det bedste, men hvor og hvad er det!"
common_voice_da_28105785,Tommelise var så bedrøvet.
common_voice_da_28105788,"Den sidste rose var dog den allerlykkeligste, mente den"
common_voice_da_28105791,Ud af det virkelige vokser just det forunderligste eventyr
common_voice_da_28105812,Det var ikke så galt sagde soldaten.
common_voice_da_28105813,"Der løb en stor, bred å."
common_voice_da_28105814,"Hver udsprungen rose hørte hvad der blev sagt, hver svulmende knop fornemmede det"
common_voice_da_28105815,Og så ville han til de vildes land
common_voice_da_28105816,Det var ganske forskrækkeligt!
common_voice_da_28105824,"sagde den ene, som vævede!"
common_voice_da_28105826,De tog til i kundskab og kendskab
common_voice_da_28105827,Gid jeg kunne spidde dem
common_voice_da_28105829,"Ja, jeg vil følge med dig!"
common_voice_da_28105831,"Og så lagde hun sig i solen, blinkede med det ene øje."
common_voice_da_28105842,"Jeg kender hende nu, når hun træder ind ad døren"
common_voice_da_28105843,Der var slet ingen uden de to inde i den lille stue.
common_voice_da_28105844,"Pesten grasserede i københavn, det var i året"
common_voice_da_28105845,Det var rigtignok en have for en prinsesse
common_voice_da_28105846,sagde hun og vendte ham ryggen.
common_voice_da_28105862,svangerskabsuge og fosterreduktion må kun foretages af læger på regionale sygehuse
common_voice_da_28105863,hun havde to hvide hestehår at ro med.
common_voice_da_28105864,den tanke kommer over mig.
common_voice_da_28105865,"Det var ret du kom, karen"
common_voice_da_28105866,Hun betragtede de utallige småstene på bredden.
common_voice_da_28105884,Det kunne der nok komme noget ud af.
common_voice_da_28105885,Således gik det ganske godt.
common_voice_da_28105887,— Er de til mig? Alle de til mig...
common_voice_da_28105888,Hun satte den gamle bedstemoder op i det bageste sæde.
common_voice_da_28105892,"Se nu i glasset, gerda"
common_voice_da_28105897,"sagde Johannes, hun skulle virkelig have ris, det kunne hun have godt af."
common_voice_da_28105898,Det blev helt mørkt.
common_voice_da_28105899,Nu var solen lige ved randen af havet.
common_voice_da_28105900,Vejen gik lige tæt forbi kirken.
common_voice_da_28105906,Det var sådan en god mand.
common_voice_da_28105915,Den pågældende skal samtidig gøres bekendt med adgangen til domstolsprøvelse
common_voice_da_28105917,Nu rider vi mange mil bort
common_voice_da_28105919,Hvem der dog kunne få noget med!
common_voice_da_28105921,Mit blad er det største herinde
common_voice_da_28105924,"Det var ganske akkurat, og så lo folk af ham"
common_voice_da_28105940,"Blomsterne har været på bal i nat, og derfor hænger de med hovedet!"
common_voice_da_28105941,"Der var engang en gammel digter, sådan en rigtig god gammel digter."
common_voice_da_28105942,"de kinesiske gik først bort, og så de andre."
common_voice_da_28105943,"Der var noget i kattens ansigt, som om den ville sige til fuglen"
common_voice_da_28105944,"Snak ikke så højt, for ellers vågner hun!"
common_voice_da_28105945,"Hendes sidste ord var i øvrigt ganske betydningsfulde, hun spurgte"
common_voice_da_28105946,Det ideele i tilværelsen
common_voice_da_28105947,Katten blev ganske våd om skægget ved at høre derom
common_voice_da_28105948,Hvorfor skulle jeg ikke gifte mig
common_voice_da_28105949,Han spillede ofte og højt.
common_voice_da_28105965,"Man er tit af så fornem familie, at man ikke tør vide det"
common_voice_da_28105966,"Kun rimene, klinkningen, som hun kaldte det, voldte hende lidt besvær"
common_voice_da_28105967,Avlstæver skal i avlsperioden have adgang til en redekasse.
common_voice_da_28105970,"Hun skal være så dejlig, siger de alle sammen!"
common_voice_da_28105973,De ældre folk kom besindige bag efter
common_voice_da_28105990,Året efter stod rasmus til konfirmation
common_voice_da_28105991,Ligesom vi ikke var nok alligevel
common_voice_da_28105992,Men jeg kan ikke bære dig i sækken hen til åen.
common_voice_da_28105994,"men De vil høre det, så snart det sker."
common_voice_da_28105995,Menneskene tåler os ikke
common_voice_da_28128847,Tanker om - at være digterinde
common_voice_da_28128848,Og hyldemor nikkede i træet og råbte hurra med alle de andre
common_voice_da_28128849,det var en mageløs dejlighed!
common_voice_da_28128850,Færre er på kontanthjælp og dagpenge.
common_voice_da_28128851,Men inde i stuen sad endnu en lille dreng og hans moder
common_voice_da_28128860,det kan ikke hjælpe at genere sig!
common_voice_da_28128861,Årsberetningerne indsendes til sundheds- og ældreministeren
common_voice_da_28128862,Nu suser jeg bort til de varme lande
common_voice_da_28128863,Det havde opfyldt sin bestemmelse
common_voice_da_28128864,Nu ser du ud på hænderne ligesom min ækle moder
common_voice_da_28128872,Han havde fået sin førlighed igen
common_voice_da_28128873,nu er den syvårs pige vokset ud
common_voice_da_28128874,Du skal bare lave en enkelt fejl.
common_voice_da_28128876,I dem går vi ikke ind
common_voice_da_28128877,"Maren vidste noget derom, og præsten vidste lidt mere"
common_voice_da_28159678,"Tiden er just god, den er den allerbedste"
common_voice_da_28159681,"Nu kan vi få fåremælk og fåreost og uldne strømper, ja, ulden nattrøje!"
common_voice_da_28159682,"Hun så ret anselig ud, idet hun rettede sin ryg"
common_voice_da_28159684,"I det samme kom der en stor vandrotte, som boede under rendestensbrættet."
common_voice_da_28159685,"Det var yndigt at høre oldefar fortælle derom, høre fra hans ungdomsdage"
common_voice_da_28221013,"man kunne straks høre, at de var prinser."
common_voice_da_28221014,Men han havde det næppe fra hånden i munden
common_voice_da_28221016,Var det dog jul
common_voice_da_28221017,"Her lå den hos fremmede kammerater, der kom og gik."
common_voice_da_28221019,De red op til hr
